id,anchor,ROUGE-L,BLEU,Token-F1,BERTScore
1,What group took home the award for best rock album at the Australian Recording Industry Association (ARIA) Music Awards?,0.7096774193548387,0.5125637136523745,0.7708333333333334,0.9317654371261597
2,What are the primary components of globalization that affect how the practice of medicine takes place in the U.S.?,0.8826530612244897,0.7369170998457619,0.8518518518518519,0.948260486125946
3,What is the name of the six-part comic book mini-series based on a character in Call of Duty: Modern Warfare 2?,0.8676470588235294,0.7080468243526823,0.8595744680851064,0.9293724298477173
4,What was the nickname of the 1967 Red Sox team that outperformed expectations and made it to the World Series,0.4225352112676056,0.09136192476891165,0.43617021276595747,0.869356095790863
5,what negative element was introduced into the the campaign between andrew jackson and john ouincy adams,0.18991097922848665,0.10870492708262529,0.28846153846153844,0.8503942489624023
6,What is the enzyme responsible for transferring electrons to oxygen in the electron transport chain?,0.41176470588235287,0.18013408290628982,0.5130890052356021,0.878433108329773
7,what kind of material was able to survive near the sun during the development of the solar system,0.8617886178861788,0.7678810565297906,0.8669527896995708,0.9412760138511658
8,How did women work for equal rights during the women's movement? Were their efforts successful?,0.6503496503496503,0.389138488112362,0.676923076923077,0.9030738472938538
9,what are organic semiconductors and what is concept of homo and lumo in organic semiconductor,0.6750788643533123,0.4989607380342958,0.6604651162790698,0.9181257486343384
10,how many verses does the chapter 21 of the book of joshua have according to the aleppo codex,0.5503355704697986,0.23316054447944745,0.5882352941176471,0.9075146913528442
11,how do you make an older version of windows movie maker compatible with the new live version,0.7423312883435583,0.6025925800903976,0.7684210526315789,0.9316925406455994
12,"Who played the role of Tracy Turnblad in the original 1988 version of the movie ""Hairspray""?",0.234375,0.060611911832765465,0.3516483516483517,0.8650626540184021
13,What is the name of the author who wrote Chitty Chitty Bang Bang and the James Bond novels?,0.9755011135857462,0.9550550182226838,0.9754385964912281,0.9819303154945374
14,who discovered am and made the first successful amplitude-modulated transmission of voice?,0.903954802259887,0.821934955697735,0.875,0.9671704769134521
15,What is the name of the main male character in the last song that miley falls in love with,0.24264705882352944,0.0531922263128579,0.32967032967032966,0.8513233065605164
16,what are the impacts of information communication technology to public relation practices,0.6188925081433224,0.3418105373732777,0.6796116504854369,0.9143797755241394
17,What did movie theaters do for sound before synchronized sound was introduced into film,0.49851632047477745,0.30785091575398815,0.6106194690265486,0.9037123322486877
18,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,0.8359788359788359,0.7143425422262054,0.8396946564885496,0.9552310109138489
19,what where the most important factors that led to the defeat of the democrates in 1968?,0.6191950464396285,0.312550274437632,0.6509433962264151,0.9067724943161011
20,who invented the biological system of nomenclature used to classify plants and animals,0.9520958083832336,0.9118308465635903,0.9451476793248945,0.9654943346977234
21,How are the directions of the velocity and force vectors related in a circular motion,0.9554455445544554,0.9237146464906584,0.9761904761904762,0.9754617214202881
22,what happened to the new condos built at st clair ave and mt vernon in columbus ohio,0.6666666666666666,0.4297985708838507,0.6432160804020101,0.9146167039871216
23,what is the term used to describe a period o high anti- Communist feelings in the US,0.7014492753623188,0.4396735064347903,0.694560669456067,0.9245773553848267
24,what is the name of the episode in full house when uncle jesse locked michelle out,0.6704545454545455,0.4729117129074613,0.7043478260869566,0.9073064923286438
25,where would you be standing on june 21 if the sun were directly overhead at noon.,0.09917355371900827,0.0002507673975518425,0.15028901734104047,0.8241124153137207
26,how were europe colonist able to establish population centers in southern africa,0.6556291390728477,0.4007521237056402,0.6826923076923077,0.9150701761245728
27,Who worked out the reactions that occur in the dark reactions of photosynthesis?,0.6642857142857144,0.41781164676980753,0.680628272251309,0.9170048832893372
28,What songs were used in the Viva La Bam episode Raab's Russian Mail Order Bride,0.794425087108014,0.7256471267600597,0.7486631016042781,0.9523640871047974
29,how old do you need to be to play professional football in the canadian league,0.37593984962406024,0.13684177839747996,0.46706586826347307,0.8648280501365662
30,what happens to the chemical composition of cocaine when you add it to alcohol,0.6711409395973154,0.41542049141020065,0.6787330316742082,0.8978372812271118
31,who was the quarterbacks in the super bowl between the steelers nd the cowboys,0.40143369175627236,0.07750341992597878,0.48514851485148514,0.885482132434845
32,what are the Declaration and Resolves of the First Continental Congress about,0.1357142857142857,0.0023219904375347987,0.1414141414141414,0.8108563423156738
33,Who is the rap singer in right round with kesha in the background? *(dancer)*,0.7697368421052632,0.5551486624887938,0.8390243902439024,0.9239546656608582
34,what does doug's father in law say about vegas before he leaves the hangover,0.5524475524475525,0.23300556920681909,0.5853658536585366,0.8994565606117249
35,what was the Germans' last offensive on the western Front during World war 2,0.8842592592592592,0.8109994688657554,0.9102990033222591,0.9693960547447205
36,What implication(s) does the law of conservation of matter have for humans?,0.903954802259887,0.821934955697735,0.875,0.9671704769134521
37,what form of decay does not change the atomic number of them decaying atom?,0.7975460122699386,0.6572089958089921,0.8,0.9312562942504883
38,what is only constitutional leadership position in house of representatives,0.47686832740213525,0.1752472371688094,0.6111111111111112,0.8988394141197205
39,who was the player for the detroit lions that wayne fontes did a tribute to,0.9202127659574468,0.8869069228742439,0.9118773946360154,0.973272979259491
40,how much will a transfusion of platelet apheresis raise the platelet count,0.42687747035573126,0.1078242237021959,0.4973544973544973,0.890363872051239
41,WHAT DID MARLON BRANDO DO WITH THE BUTTER IN THE MOVIE LAST TANGO IN PARIS,0.2730923694779116,0.07730166493219648,0.3393939393939394,0.8468499779701233
42,What are the fundamentals of Bretton Woods system for fixed exchange rates,0.8927536231884058,0.8596218596428634,0.9140625,0.9707637429237366
43,What is the complete ground state electron configuration for the iron atom,0.7068273092369478,0.4624603677421564,0.6966292134831461,0.8734124302864075
44,"What is the HSMR percentage for the UAB Medical Center in Birmingham, ALA?",0.8341968911917098,0.7086555411579831,0.8571428571428571,0.9403001070022583
45,What are the two initials of the first US president to resign from office,0.8259587020648967,0.6941054256389366,0.8559322033898306,0.942815363407135
46,what is the name of the family guy episode where lois's sister has a baby,0.5019011406844107,0.18129142446484867,0.5508982035928144,0.9084210991859436
47,How Do You Find the mean of the squares of the first 10 counting numbers,0.7125748502994013,0.5212549049047907,0.7426160337552743,0.9341086149215698
48,"what does it mean when isaiah of the bible in chapter 55:verses 8,9 mean",0.756923076923077,0.6732487269686038,0.7478991596638656,0.9267232418060303
49,what board game are they playing in the 17th episode of big bang theory?,0.8238341968911918,0.7123115440743214,0.825531914893617,0.9462073445320129
50,what is the difference between magic eye 3d illusions and 3d technology?,0.3761467889908257,0.06660539402268757,0.4358974358974359,0.8645509481430054
51,what kind of legal remedy is it to ask someone to fulfill there promise,0.9132653061224489,0.8689631816778609,0.9034749034749034,0.9696329832077026
52,who played derwin davis on the first 2 episodes of the tv show the game,0.4184397163120567,0.3410463629091112,0.5052631578947369,0.8634957075119019
53,what year did the beatles came out with the song i wanna hold your hand,0.3884297520661157,0.08236358866507926,0.4634146341463415,0.8827473521232605
54,who wrote the famous novel Great books of  the western world volume 27?,0.9579831932773109,0.9094925352445964,0.9459459459459459,0.9751294851303101
55,"What year does the short story ""There Will Come Soft Rains"" take place?",0.5995203836930455,0.5567083478805992,0.6431372549019608,0.9148255586624146
56,what was the main contribution of john maynard keynes made to economics,0.4173228346456692,0.08687396794887586,0.4685714285714286,0.891407310962677
57,how old was britney spears when she recorded hit me baby one more time,0.7470588235294118,0.5588130675262747,0.7641509433962265,0.9251169562339783
58,what christmas tree did white house have in 2011 AND where was it from,0.9723502304147466,0.9399521580743133,0.9664429530201343,0.9819833040237427
59,how will a uk collection company collect money when you are in the usa,0.5827814569536425,0.33750714417583505,0.6568627450980392,0.9277796745300293
60,when did the UK Labour Government replace the Conservative Government?,0.6934984520123839,0.4569523745189176,0.7222222222222222,0.9209491610527039
61,when did zacharias janssen make a discovery related to the cell theory,0.653968253968254,0.3876722245411141,0.7075471698113207,0.9198082089424133
62,What political conflicts marked the presidency of William Howard Taft?,0.8051948051948052,0.6680137200275021,0.8151658767772512,0.940916895866394
63,who was the first to argue that the sun was the center of the universe,0.4945454545454545,0.15345615759370018,0.5193370165745856,0.8926764130592346
64,what ever happened to the survivors of the 1989 california earthquake,0.236734693877551,0.009278052129620079,0.2953020134228188,0.8689481616020203
65,Who holds records for most weeks spent at number one as female artist,0.5954692556634303,0.3220731062957821,0.7070707070707071,0.9381120204925537
66,what other territories did the english sharing the island of st kitts,0.5328467153284672,0.21696818090890874,0.5414364640883977,0.8905959129333496
67,what is the age you have to be to have the right to freedom of speech,0.9548693586698337,0.9344950769754603,0.946236559139785,0.9755346775054932
68,what was the distance of evacuation from the russian nuclear meltdown,0.6666666666666665,0.4067894568813669,0.7337278106508875,0.9004883766174316
69,what country in the middle east did france take control of after ww1,0.36012861736334406,0.20890525253459002,0.3389830508474576,0.8606788516044617
70,how did elvis presley contribute to the popularity of rock and roll?,0.5,0.1835589789703699,0.5444444444444444,0.9003210663795471
71,what the multiple endings of john say about its possible authorship;,0.26877470355731226,0.04134661565045812,0.3118279569892473,0.8542987108230591
72,"what types of trees, flowers, or plants are commonly found in canada",0.9531914893617022,0.9163103310076665,0.9591836734693877,0.970099687576294
73,who are the current minority leaders in the house of representatives,0.12145748987854252,0.0020516579239862934,0.2602739726027397,0.8573044538497925
74,who was the republican candidate for president in the 1969 elections,0.3488372093023256,0.30057808386242585,0.625,0.8660732507705688
75,what happens  to the light independent reactions of photosynthesis?,0.8402061855670102,0.7270276270630682,0.8571428571428571,0.9430095553398132
76,how did the african slave trade affect africans in terms of economy,0.8154269972451791,0.7942320579645915,0.8619246861924686,0.9546167850494385
77,when tonight show first started in 1962 everyone did this on camera,0.7806267806267806,0.6067385556799378,0.8253968253968254,0.927028477191925
78,What was the original name of the holiday known today as Halloween?,0.754863813229572,0.5505705185029547,0.7428571428571429,0.9213961958885193
79,how school librarians support students with disabilities in europe,0.9177489177489178,0.8476207990004637,0.9154929577464789,0.9593780040740967
80,how many bones are in the skeletal system is composed of 306 bones,0.7747747747747746,0.6715595709869738,0.7822222222222223,0.9250071048736572
81,who accompanied King louis the VII of France on the second crusade,0.9186046511627907,0.8830060427967318,0.9106382978723404,0.967222273349762
82,what year did george bush name hank paulson secretary of treasury?,0.4468864468864469,0.11916429702841715,0.5077720207253886,0.8971262574195862
83,What is the function of an epithelial free surface that is smooth?,0.8402061855670102,0.7270276270630682,0.8571428571428571,0.9430095553398132
84,what is the average time it takes to go through aa 12 step program,0.7142857142857142,0.5057436824614719,0.7130434782608696,0.9374037981033325
85,what professional baseball pitchers were on the Schaumburg Flyers,0.8039215686274511,0.6629721310674324,0.7966101694915254,0.9208871126174927
86,where did the money for the new scoreboard in milwaukee come from,0.9071618037135278,0.8261738948551199,0.8945147679324894,0.9586940407752991
87,"WHAT MOVIE HAD MICKEY GILLEY'S SONG ""I WAS BORN A DREAMER"" IN IT?",0.8595988538681949,0.7673240156902873,0.8451882845188284,0.9596083760261536
88,What role did clint walker play in the movie The Ten Commandments,0.26506024096385544,0.10223417554168605,0.22105263157894736,0.85430908203125
89,"where is the person who played ""joey stivic"" in all in the family",0.6871794871794872,0.49064137190576823,0.7222222222222222,0.930809497833252
90,What culture is it that children do not look adults in the eyes?,0.9320388349514563,0.8949891022888248,0.927536231884058,0.9725058078765869
91,when does into the wild 30 seconds to mars concert dvd come out?,0.6643598615916955,0.3241791830221578,0.6413043478260869,0.9140109419822693
92,what printmaking process doesn't require the text to be reversed,0.5686900958466454,0.23903350152116895,0.6294416243654822,0.9144130945205688
93,where in gospel of mark does the disciples question Christ deity,0.28225806451612906,0.05081459526473538,0.36257309941520466,0.8531680703163147
94,what is the highest mountain in america and where is is located?,0.6277372262773724,0.31639174972581635,0.6666666666666666,0.9149770140647888
95,what is the name for the oldest island in the hawaiian hot spots,0.31249999999999994,0.06906849333820422,0.3176470588235294,0.8473854660987854
96,when was sechs Kleine Klavierstucke by arnold schoenberg written,0.7976190476190476,0.6595842079989752,0.8209606986899564,0.9320472478866577
97,how much money did charlie chaplin make in any year in the 1920,0.9696969696969697,0.9372910594203657,0.960352422907489,0.9773569703102112
98,how many native Americans did the United States kill or deport?,0.627831715210356,0.34069907674794,0.6601941747572816,0.9174515008926392
99,What did the Supreme Court determine in Dred Scott v. Sandford?,0.30597014925373134,0.05213955683349325,0.3764705882352941,0.8743710517883301
100,how many millions of years have great white sharks been around?,0.6081504702194357,0.48721839977097087,0.6666666666666666,0.9175257682800293
101,How is constitutionalism used in the American Government today?,0.7389830508474576,0.5117362060804387,0.7741935483870968,0.9234954118728638
102,where did lyndon b johnson tour to announce his war on poverty?,0.797153024911032,0.6020036582037641,0.7802197802197802,0.9167550206184387
103,What is the first program to run during a system boot sequence?,0.6123778501628664,0.31344012633846874,0.6602870813397129,0.9174246191978455
104,who is elizabeth from general hospital who are the boys fathers,0.9425287356321839,0.9173860022683186,0.9493087557603687,0.9641125202178955
105,what were the major obstacles facing the Industrial Revolution/,0.6086956521739131,0.3410063075359429,0.68,0.914840579032898
106,who was the last roman emperor and how old was he when he ruled,0.15019762845849802,0.0030434229225503547,0.1927710843373494,0.8136350512504578
107,when was the ancient greek republic was formed and on what date,0.2872628726287263,0.2994635590997848,0.408,0.8507694005966187
108,how much more time does chemo give to people with renal cancer,0.6765799256505576,0.4317740972039016,0.7125,0.9251369833946228
109,when did abraham lincoln write the emancipation proclamation??,0.8720930232558141,0.7805190461056916,0.8623853211009175,0.9602343440055847
110,what spanish speaking countries have the most world cup titles,0.6375838926174496,0.3767335811532789,0.7085714285714285,0.9166926145553589
111,what percent of kids 15 and under make up the human population,0.6290322580645162,0.5423720135446155,0.7430830039525692,0.9349080920219421
112,what is the name of an investigation with controlled variables,0.48056537102473496,0.14048391555210213,0.4581005586592179,0.8816804885864258
113,what is the difference between multistage and cluster sampling,0.9081632653061225,0.8161107263064673,0.8878923766816144,0.9584510922431946
114,What were the major economic activities of the early Canadians,0.3649122807017544,0.12976503710918372,0.44549763033175355,0.8714309334754944
115,what is the main source of power in today's america factories?,0.7457627118644068,0.5090771706783521,0.7675675675675676,0.9221987724304199
116,"what is the meaning behind  the song Moody's, Im In the Mood ?",0.5,0.11721959781997894,0.48,0.8775572180747986
117,What was distinguished about the Stamp Act from previous taxes,0.24615384615384614,0.032287227746615785,0.2857142857142857,0.8483061790466309
118,how are business ethics different in Africa and United States,0.8548387096774194,0.7814189512946158,0.8387096774193549,0.9232533574104309
119,How many consecutive starts did Brett Favre have this season?,0.9551451187335093,0.9355989828324185,0.959409594095941,0.9777401089668274
120,How many miles of interstates are there in the united states?,0.9398280802292263,0.8651262246247762,0.9295774647887324,0.9578844904899597
121,how did streets in lower 9th ward new orleans get their names,0.48763250883392223,0.1341347537592606,0.5435897435897435,0.8880423307418823
122,what day does election results for a new governor start in NJ,0.3070866141732284,0.03244738449773662,0.4,0.8673137426376343
123,how does Delaware support its claim to being the first state?,0.9551451187335093,0.9355989828324185,0.959409594095941,0.9777401089668274
124,what percent of illegal immigrants are from mexico and europe,0.6358024691358025,0.34226926280889325,0.6124401913875598,0.9203118085861206
125,what model years did the ford focus zx3 have the zetec engine,0.38181818181818183,0.24321232635601533,0.5454545454545454,0.8805995583534241
126,What are 2 United States Senators that are from Pennsylvania?,0.7388535031847134,0.5058750473517977,0.7532467532467533,0.9203691482543945
127,"What is the birth rate, death rate, life expectancy in Turkey",0.7259615384615384,0.7649424350494413,0.8508771929824561,0.940647542476654
128,who was the first person to climb the mount of the holy cross,0.7749999999999999,0.4918009061068394,0.7177033492822966,0.9037140011787415
129,What is the value of understanding cross-cultural psychology?,0.8402061855670102,0.7270276270630682,0.8571428571428571,0.9430095553398132
130,what is the difference between diabetic and adiabatic process,0.8557457212713935,0.777662977847731,0.8333333333333334,0.9443055391311646
131,how do I determine size needed for german world war 2 helmet,0.5953177257525083,0.33897124233916714,0.5742574257425742,0.9037839770317078
132,what do do the colors on the flag of palma de mallorca mean?,0.6996904024767802,0.5806292462777837,0.7575757575757576,0.9441940188407898
133,what types of muscles are those of the swallowing mechanism?,0.6332046332046332,0.36110076156577753,0.675,0.9178721904754639
134,who died on the florida gators college baseball team in 2010,0.7227414330218069,0.5316353131068166,0.7843137254901961,0.9305620193481445
135,what is the united nations and what is its role in the world,0.13622291021671826,0.0045282013168263975,0.1459227467811159,0.7984347939491272
136,what was the name of the magazine all teenager read in 2000s,0.629139072847682,0.43759949384740465,0.6435643564356436,0.906869113445282
137,what is commercial health insurance - Blue Cross Blue Shield,0.46153846153846156,0.10280717347953226,0.47058823529411764,0.8818713426589966
138,how old was anna nicole smith when she meet her old husband,0.972568578553616,0.9440184901615474,0.9718875502008032,0.9738849997520447
139,HOW MANY BROTHELS WERE THERE IN THE UNITED STATES IN 1840'S,0.12861736334405144,0.00834279098279423,0.15384615384615385,0.8238945603370667
140,what jobs did hans christian anderson have besides writing?,0.903954802259887,0.821934955697735,0.875,0.9671704769134521
141,what goods are imported in the Democratic Republic of Congo,0.3724696356275304,0.06415423685979917,0.4065934065934066,0.8893820643424988
142,where in the bible that palestine have no land in jerusalem,0.48936170212765956,0.1471745870501472,0.5728643216080402,0.8962373733520508
143,"who played guitar on the kiss album, creatures of the night",0.8773841961852861,0.792166225740629,0.8695652173913043,0.9514601230621338
144,what kind of potential is created after a neuron is excited,0.1795918367346939,0.010445002145518724,0.31788079470198677,0.8414472341537476
145,what powers are specific to a particular house of Congress?,0.4908424908424908,0.1918445819893252,0.49261083743842365,0.8877596259117126
146,who is the current Chief Justice of the U.S. supreme court?,0.6540880503144654,0.45679040323882386,0.71875,0.9080350399017334
147,what is the difference in meaning of fraud and illegal acts,0.779291553133515,0.6251971307356667,0.837037037037037,0.9350342154502869
148,what were hamilton's goals for establishing a national bank,0.9419953596287702,0.8893445516310283,0.9435483870967742,0.9762353301048279
149,What did the augurs use to interpret the will of the gods?,0.7944444444444443,0.6607275476664185,0.8,0.9297050833702087
150,how many miles is harvard university from yale university?,0.2821576763485477,0.030779821484955228,0.3163841807909605,0.8566371202468872
151,what films has hugh grant and richard curtis done together,0.6906906906906908,0.4753636122226163,0.6666666666666666,0.9227316975593567
152,how did the arrival of the horse affect the pawnee indians,0.5933333333333334,0.29155051939603444,0.6575342465753424,0.9121454358100891
153,what happened to lynne on real housewives of orange county,0.8259587020648967,0.6941054256389366,0.8559322033898306,0.9403631091117859
154,what does a laboratory in a gynecologist office consist of,0.2457337883959044,0.17486662411769255,0.33519553072625696,0.8385325074195862
155,what episode do they play the second opening in Death note,0.29535864978902954,0.07082488224209085,0.4,0.8668927550315857
156,what day is the federal holiday for Martin Luther King Jr.,0.2649006622516556,0.24614399437917056,0.5607476635514018,0.8861082792282104
157,what does it mean to take communion in the catholic church,0.6496815286624203,0.3837435696525155,0.6857142857142857,0.9233355522155762
158,how many public universities are in the state of Louisiana,0.3428571428571429,0.040410577874473066,0.4444444444444444,0.8902820348739624
159,what part of the government is the federal court judge in?,0.6894409937888198,0.42351289476659854,0.6965174129353234,0.9167589545249939
160,what are the effects of low progesterone levels in a woman,0.5594405594405594,0.25388577168174903,0.6039603960396039,0.9119312763214111
161,"What percentile is my income of 140,000 of the population?",0.4195804195804196,0.05736070820040955,0.41711229946524064,0.873360276222229
162,what is max gross weight for 2004 international semi truck,0.2310756972111554,0.007443633710440388,0.16666666666666666,0.8365428447723389
163,what was the Name the first electronic handheld calculator,0.6260162601626017,0.3587084550134866,0.6363636363636364,0.9192006587982178
164,what is the lowest temperature ever recorded in antarctica,0.2832618025751073,0.06226238356749003,0.42168674698795183,0.8620020151138306
165,where is university of nelson mandela metropolitan located,0.4163265306122449,0.10210807232557548,0.4444444444444444,0.87291419506073
166,what was the ratings of the final episode La Reina Del Sur,0.9747474747474748,0.9407915298632725,0.9652173913043478,0.9832205772399902
167,When was John F. Kennedy born and when was he assassinated,0.7337278106508877,0.5172401545015949,0.7160493827160493,0.9256411194801331
168,what was the first police department in the United states?,0.3374233128834355,0.2103701433394315,0.46218487394957986,0.8838756680488586
169,what is the difference between inside glazed outside glaze,0.7085714285714286,0.502867754652158,0.729064039408867,0.9379452466964722
170,What is the purpose of North American Free Trade Agreement,0.6264150943396226,0.3876731028562299,0.7039106145251397,0.9034152626991272
171,where are the web templates for visual studio 2010 express,0.764331210191083,0.5706675830449858,0.7833333333333333,0.939794659614563
172,What did the hollywood blacklist have to do with McCarthy,0.08835341365461848,0.00014660699172519497,0.053691275167785234,0.7975451350212097
173,how many people visit crater lake national park each year,0.5501285347043703,0.4704798403684442,0.6196078431372549,0.9016381502151489
174,what countries allow gays to openly serve in the military,0.7802197802197802,0.6141928416247998,0.8307692307692308,0.9323402643203735
175,what factors stand out in the war against terror articles,0.6319444444444444,0.365987344652985,0.67,0.9069766998291016
176,what movie won the academy award for best picture in 2000,0.6687500000000001,0.4025499399397907,0.6878306878306878,0.9164720773696899
177,what are the goals of the organization of American states,0.5016501650165016,0.32028230959245063,0.5226130653266332,0.8990461826324463
178,what are the three dominant political parties in America?,0.9371428571428572,0.8870899173686582,0.9493087557603687,0.96352219581604
179,who is the actor who played the gay old guy in family guy,0.5622489959839357,0.18451696130059758,0.5859872611464968,0.8984187841415405
180,how are the archegonia of the fern and pine cone similar,0.8677248677248677,0.8114418601329124,0.8682170542635659,0.9585788249969482
181,how many states are involved in the mega million drawing,0.8952380952380952,0.8645484247358366,0.9142857142857143,0.9657607078552246
182,how many spots on the blackhawks roster were turned over,0.37864077669902907,0.13853520995673158,0.44274809160305345,0.8895254731178284
183,where can i find shantytowns during the great depression,0.30638297872340425,0.02200467694356759,0.3258426966292135,0.857424259185791
184,what percent of providers have electronic health records,0.6991404011461317,0.4863003002553343,0.6696428571428571,0.9348629117012024
185,what wavelengths are the most harmful on the em spectrum,0.6627565982404692,0.5252106418756686,0.7093596059113301,0.9166364669799805
186,who jumped the fence at gettysburg during the civil war?,0.7705382436260624,0.6119207224528593,0.8093023255813954,0.9441002011299133
187,what are the guidelines of form a black motorcycles club,0.9521531100478469,0.9110044659880816,0.9547325102880658,0.9719588160514832
188,what kind of transportation was there in the middle ages,0.6,0.31405195321088675,0.6839378238341969,0.9188407063484192
189,what was the first oil company to operate at prudhoe bay,0.48221343873517786,0.15743705037821304,0.5,0.889535129070282
190,who was charged with murder after the massacre at My lai,0.9655172413793105,0.9225390576218389,0.9583333333333334,0.9767810702323914
191,what is the book of verses james frey reads in his book?,0.7422680412371134,0.6316056252536505,0.768595041322314,0.9280990958213806
192,what is the population of snohomish washington? per year,0.8043478260869565,0.6794135414298961,0.8215767634854771,0.9503116607666016
193,What is the name of the late Major League  old professor,0.7146974063400576,0.5002231939388065,0.7678571428571429,0.9169423580169678
194,what was dante alighieri contribution in the renaissance,0.7777777777777778,0.6178408876515388,0.7844827586206896,0.9404789805412292
195,what is feedback mechanism in plants during respiration,0.7908496732026145,0.6558489113738007,0.7876106194690266,0.9479436278343201
196,what happened to kuomintang after the chinese civil war,0.965675057208238,0.9359250383719944,0.9671052631578947,0.979273796081543
197,what does the goddess athena tell odysseus he is to do?,0.6191950464396285,0.312550274437632,0.6509433962264151,0.9067724943161011
198,how many countries have english as an official language,0.3162393162393162,0.03223656405824361,0.3670886075949367,0.8825219869613647
199,when does the seas second season on hardcore pawn start,0.34146341463414637,0.05513705446299578,0.42758620689655175,0.8726146817207336
200,what part of the government governs the US post office?,0.9198966408268734,0.8775475294443877,0.9315068493150684,0.9747012853622437
201,what time will kate/will wedding start in united states,0.48872180451127817,0.1556447219224211,0.5393258426966292,0.8945571780204773
202,What is and where is hydraulic fluid found and used for,0.5328185328185329,0.45084629018913663,0.6417112299465241,0.8833052515983582
203,"What is the legal definition of ""natural born citizen""?",0.8402061855670102,0.7270276270630682,0.8571428571428571,0.9430095553398132
204,what is the narration of the story ethan frome told in?,0.5206349206349207,0.13292046985850672,0.4975609756097561,0.8818920850753784
205,what is the tallest building in the western hemisphere?,0.6191950464396285,0.312550274437632,0.6509433962264151,0.9067724943161011
206,Where is the greatest concentration of KFC in the world,0.7479224376731303,0.5736270873202121,0.7542372881355932,0.9415690898895264
207,What is the full name of the first lady and the vp wife,0.12264150943396228,0.0008412269264851794,0.183206106870229,0.799506664276123
208,what is the address of mother's park & ride in wayne nj,0.6503496503496503,0.389138488112362,0.676923076923077,0.9030738472938538
209,"what did daniel interpret to nabucodonosor chapter 2,3",0.2283737024221453,0.022873330724556606,0.28019323671497587,0.8446416258811951
210,What does the idea of effective nuclear charge tell us,0.8679245283018867,0.7591943880117717,0.8932806324110671,0.9479071497917175
211,"how do we calculate the cost of ordering inventory,pp?",0.8861985472154963,0.8072845511102331,0.8842975206611571,0.9590058922767639
212,How much energy can be passed along each trophic level,0.7228915662650602,0.4915009251817508,0.7111111111111111,0.9249244928359985
213,what happens when the baroreceptor reflex is activated,0.6711409395973154,0.41542049141020065,0.6787330316742082,0.8978372812271118
214,what are the factors of production for digital cameras,0.9744897959183674,0.948584373279836,0.9772727272727273,0.9834910035133362
215,"where does the expression ""knocking on wood"" come from",0.35625,0.13290251457244726,0.4485981308411215,0.8752589821815491
216,who did richard nixon refer to as the  silent majority,0.7080745341614908,0.4822773790904993,0.7330316742081447,0.9313268661499023
217,what role do ombudsman play in the swedish government?,0.5035971223021583,0.47199076264022966,0.5461254612546126,0.8791092038154602
218,what species does johnson grass in oklahoma belong to?,0.6191950464396285,0.312550274437632,0.6509433962264151,0.9067724943161011
219,what are the health effects  of drinking bottled water,0.5036496350364963,0.1818290443294254,0.526829268292683,0.895254373550415
220,"what time did the dallas september 8, 2010 tornado hit",0.6967741935483871,0.555028377849423,0.6991150442477876,0.9216237664222717
221,where did the film the family that preys take place at,0.7476635514018692,0.5703496634200421,0.7918781725888325,0.950020968914032
222,when was james madison in the house of representatives,0.8531073446327684,0.7423687418225468,0.8725868725868726,0.9477808475494385
223,who was the president when benjamin franklin was alive,0.5714285714285714,0.23920015579575113,0.6111111111111112,0.8756014704704285
224,where is the princess from in The Princess and the Pea,0.501930501930502,0.20336265379933768,0.5235602094240838,0.8842345476150513
225,how does rainfall in new york affect the environment?,0.7125748502994013,0.5212549049047907,0.7426160337552743,0.9341086149215698
226,"what did paul snider, dorothy stratten's husband look",0.5524475524475525,0.23300556920681909,0.5853658536585366,0.8994565010070801
227,how many quarterbacks played for the redskins in 1980,0.9275362318840579,0.8809279223722674,0.946969696969697,0.9695082306861877
228,what are schedule 1 drugs according to iowa state law,0.10526315789473685,0.0007818405962926986,0.13496932515337423,0.8151134848594666
229,who played the commandant in the police academy movie,0.3656716417910448,0.09159071222384192,0.4158415841584158,0.8758745789527893
230,what is brees daughter's name in desperate housewives,0.8853503184713376,0.7342896359112192,0.8055555555555556,0.9316083788871765
